RoundID,MatchID,TeamInitials,CoachName,LineUp,JerseyNumber,PlayerName,PlayerPosition,Event
308,394,ITA,BEARZOT ENZO (ITA),N,9,CARLO ANCELOTTI,,
308,394,ARG,BILARDO CARLOS (ARG),N,8,NESTOR CLAUSEN,,
308,394,ITA,BEARZOT ENZO (ITA),N,11,GIUSEPPE BARESI,,I87'
308,394,ARG,BILARDO CARLOS (ARG),N,12,HECTOR ENRIQUE,,I74'
308,394,ITA,BEARZOT ENZO (ITA),N,12,FRANCO TANCREDI,,
308,394,ARG,BILARDO CARLOS (ARG),N,15,LUIS ISLAS,,
308,394,ITA,BEARZOT ENZO (ITA),N,15,MARCO TARDELLI,,
308,394,ARG,BILARDO CARLOS (ARG),N,16,JULIO OLARTICOECHEA,,I59'
308,394,ITA,BEARZOT ENZO (ITA),N,17,GIANLUCA VIALLI,,I65'
308,394,ARG,BILARDO CARLOS (ARG),N,17,PEDRO PASCULLI,,
308,394,ITA,BEARZOT ENZO (ITA),N,20,PAOLO ROSSI,,
308,394,ARG,BILARDO CARLOS (ARG),N,20,CARLOS TAPIA,,
308,394,ITA,BEARZOT ENZO (ITA),N,21,ALDO SERENA,,
308,394,ARG,BILARDO CARLOS (ARG),N,21,MARCELO TROBBIANI,,
308,394,ITA,BEARZOT ENZO (ITA),N,22,WALTER ZENGA,,
308,394,ARG,BILARDO CARLOS (ARG),N,22,HECTOR ZELADA,,
308,571,FRA,MICHEL HENRI (FRA),S,1,JOEL BATS,GK,
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,1,RINAT DASAEV,GK,
308,571,FRA,MICHEL HENRI (FRA),S,2,MANUEL AMOROS,,Y43'
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,2,VLADIMIR BESSONOV,,
308,571,FRA,MICHEL HENRI (FRA),S,3,WILLIAM AYACHE,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,5,ANATOLI DEMYANENKO,C,
308,571,FRA,MICHEL HENRI (FRA),S,4,PATRICK BATTISTON,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,7,IVAN YAREMCHUK,,
308,571,FRA,MICHEL HENRI (FRA),S,6,MAXIME BOSSIS,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,8,PAVEL YAKOVENKO,,O68'
308,571,FRA,MICHEL HENRI (FRA),S,9,LUIS FERNANDEZ,,Y40' G62'
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,9,ALEKSANDR ZAVAROV,,O58'
308,571,FRA,MICHEL HENRI (FRA),S,10,MICHEL PLATINI,C,
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,10,OLEG KUZNETSOV,,
308,571,FRA,MICHEL HENRI (FRA),S,12,ALAIN GIRESSE,,O83'
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,15,NIKOLAI LARIONOV,,
308,571,FRA,MICHEL HENRI (FRA),S,14,JEAN TIGANA,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,19,IGOR BELANOV,,Y33'
308,571,FRA,MICHEL HENRI (FRA),S,17,JEAN-PIERRE PAPIN,,O76'
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,20,SERGUEI ALEINIKOV,,
308,571,FRA,MICHEL HENRI (FRA),S,19,YANNICK STOPYRA,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),S,21,VASILI RATS,,Y30' G53'
308,571,FRA,MICHEL HENRI (FRA),N,5,MICHEL BIBARD,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,3,ALEKSANDRE CHIVADZE,,
308,571,FRA,MICHEL HENRI (FRA),N,7,YVON LE ROUX,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,4,GENNADI MOROZOV,,
308,571,FRA,MICHEL HENRI (FRA),N,8,THIERRY TUSSEAU,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,6,ALEKSANDR BUBNOV,,
308,571,FRA,MICHEL HENRI (FRA),N,11,JEAN-MARC FERRERI,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,11,OLEG BLOKHIN,,I58'
308,571,FRA,MICHEL HENRI (FRA),N,13,BERNARD GENGHINI,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,12,ANDREI BAL,,
308,571,FRA,MICHEL HENRI (FRA),N,15,PHILIPPE VERCRUYSSE,,I83'
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,13,GENNADI LITOVCHENKO,,
308,571,FRA,MICHEL HENRI (FRA),N,16,BRUNO BELLONE,,I76'
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,14,SERGEI RODIONOV,,I68'
308,571,FRA,MICHEL HENRI (FRA),N,18,DOMINIQUE ROCHETEAU,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,16,VIKTOR CHANOV,,
308,571,FRA,MICHEL HENRI (FRA),N,20,DANIEL XUEREB,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,17,VADIM YEVTUSHENKO,,
308,571,FRA,MICHEL HENRI (FRA),N,21,PHILIPPE BERGEROO,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,18,OLEG PROTASOV,,
308,571,FRA,MICHEL HENRI (FRA),N,22,ALBERT RUST,,
308,571,URS,LOBANOVSKYI VALERIY (UKR),N,22,SERGEI KRAKOVSKY,,
308,460,KOR,KIM JUNG NAM (KOR),S,21,OH YUN KYO,GK,
308,460,BUL,VUTSOV IVAN (BUL),S,1,BORISLAV MIHAYLOV,GK,
308,460,KOR,KIM JUNG NAM (KOR),S,2,PARK KYUNG HOON,,
308,460,BUL,VUTSOV IVAN (BUL),S,2,NASKO SIRAKOV,,
308,460,KOR,KIM JUNG NAM (KOR),S,4,CHO KWANG RAE,,O72'
308,460,BUL,VUTSOV IVAN (BUL),S,3,NIKOLAI ARABOV,,
308,460,KOR,KIM JUNG NAM (KOR),S,5,CHUNG YONG HWAN,,
308,460,BUL,VUTSOV IVAN (BUL),S,4,PETAR PETROV,,
308,460,KOR,KIM JUNG NAM (KOR),S,8,CHO YOUNG JEUNG,,Y60'
308,460,BUL,VUTSOV IVAN (BUL),S,5,GEORGI DIMITROV,C,
308,460,KOR,KIM JUNG NAM (KOR),S,10,PARK CHANG SUN,C,
308,460,BUL,VUTSOV IVAN (BUL),S,7,BOZHIDAR ISKRENOV,,OH46'
308,460,KOR,KIM JUNG NAM (KOR),S,11,CHA BUM KUN,,
308,460,BUL,VUTSOV IVAN (BUL),S,8,AYAN SADKOV,,
308,460,KOR,KIM JUNG NAM (KOR),S,13,NOH SOO JIN,,OH46'
308,460,BUL,VUTSOV IVAN (BUL),S,9,STOICHO MLADENOV,,
308,460,KOR,KIM JUNG NAM (KOR),S,16,KIM JOO SUNG,,Y31'
308,460,BUL,VUTSOV IVAN (BUL),S,10,ZHIVKO GOSPODINOV,,Y49'
308,460,KOR,KIM JUNG NAM (KOR),S,17,HUH JUNGMOO,,
308,460,BUL,VUTSOV IVAN (BUL),S,11,PLAMEN GETOV,,G11' O58'
308,460,KOR,KIM JUNG NAM (KOR),S,19,BYUN BYUNG JOO,,
308,460,BUL,VUTSOV IVAN (BUL),S,12,RADOSLAV ZDRAVKOV,,
308,460,KOR,KIM JUNG NAM (KOR),N,1,CHO BYUNG DUK,GK,
308,460,BUL,VUTSOV IVAN (BUL),N,22,ILIA VALOV,GK,
308,460,KOR,KIM JUNG NAM (KOR),N,3,CHUNG JONG SOO,,
308,460,BUL,VUTSOV IVAN (BUL),N,6,ANDREI ZHELYAZKOV,,I58'
308,460,KOR,KIM JUNG NAM (KOR),N,6,LEE TAE HO,,
308,460,BUL,VUTSOV IVAN (BUL),N,13,ALEKSANDAR MARKOV,,
308,460,KOR,KIM JUNG NAM (KOR),N,7,KIM JONG BOO,,IH46' G70'
308,460,BUL,VUTSOV IVAN (BUL),N,14,PLAMEN MARKOV,,
308,460,KOR,KIM JUNG NAM (KOR),N,9,CHOI SOON HO,,
308,460,BUL,VUTSOV IVAN (BUL),N,15,GEORGI YORDANOV,,
308,460,KOR,KIM JUNG NAM (KOR),N,12,KIM PYUNG SEOK,,
308,460,BUL,VUTSOV IVAN (BUL),N,16,VASIL DRAGOLOV,,
308,460,KOR,KIM JUNG NAM (KOR),N,14,CHO MIN KOOK,,I72'
308,460,BUL,VUTSOV IVAN (BUL),N,17,HRISTO KOLEV,,
308,460,KOR,KIM JUNG NAM (KOR),N,15,YOO BYUNG OK,,
308,460,BUL,VUTSOV IVAN (BUL),N,18,BOYCHO VELICHKOV,,
308,460,KOR,KIM JUNG NAM (KOR),N,18,KIM SAM SOO,,
308,460,BUL,VUTSOV IVAN (BUL),N,19,ATANAS PASHEV,,
308,460,KOR,KIM JUNG NAM (KOR),N,20,KIM YOUNG SE,,
308,460,BUL,VUTSOV IVAN (BUL),N,20,KOSTADIN KOSTADINOV,,IH46'
308,460,KOR,KIM JUNG NAM (KOR),N,22,KANG DEUK SOO,,
308,460,BUL,VUTSOV IVAN (BUL),N,21,ILIA DYAKOV,,
308,475,HUN,MEZEY GYORGY (HUN),S,18,JOZSEF SZENDREI,GK,
308,475,CAN,WAITERS TONY (ENG),S,1,TINO LETTIERI,GK,
308,475,HUN,MEZEY GYORGY (HUN),S,2,SANDOR SALLAI,,
308,475,CAN,WAITERS TONY (ENG),S,2,BOB LENARDUZZI,,Y83'
308,475,HUN,MEZEY GYORGY (HUN),S,4,JOZSEF VARGA,,
308,475,CAN,WAITERS TONY (ENG),S,3,BRUCE WILSON,C,O41'
308,475,HUN,MEZEY GYORGY (HUN),S,5,JOZSEF KARDOS,,
308,475,CAN,WAITERS TONY (ENG),S,4,RANDY RAGAN,,
308,475,HUN,MEZEY GYORGY (HUN),S,6,IMRE GARABA,,
308,475,CAN,WAITERS TONY (ENG),S,6,IAN BRIDGE,,
308,475,HUN,MEZEY GYORGY (HUN),S,7,JOZSEF KIPRICH,,
308,475,CAN,WAITERS TONY (ENG),S,7,CARL VALENTINE,,
308,475,HUN,MEZEY GYORGY (HUN),S,8,ANTAL NAGY,C,O62'
308,475,CAN,WAITERS TONY (ENG),S,8,GERRY GRAY,,
308,475,HUN,MEZEY GYORGY (HUN),S,10,LAJOS DETARI,,G75'
308,475,CAN,WAITERS TONY (ENG),S,10,IGOR VRABLIC,,
308,475,HUN,MEZEY GYORGY (HUN),S,11,MARTON ESTERHAZY,,G2'
308,475,CAN,WAITERS TONY (ENG),S,12,RANDY SAMUEL,,
308,475,HUN,MEZEY GYORGY (HUN),S,17,GYOZO BURCSA,,O28'
308,475,CAN,WAITERS TONY (ENG),S,15,PAUL JAMES,,O53'
308,475,HUN,MEZEY GYORGY (HUN),S,19,GYORGY BOGNAR,,
308,475,CAN,WAITERS TONY (ENG),S,17,DAVID NORMAN,,
308,475,HUN,MEZEY GYORGY (HUN),N,1,PETER DISZTL,,
308,475,CAN,WAITERS TONY (ENG),N,5,TERENCE MOORE,,
308,475,HUN,MEZEY GYORGY (HUN),N,3,ANTAL ROTH,,I28'
308,475,CAN,WAITERS TONY (ENG),N,9,BRANKO SEGOTA,,I53'
308,475,HUN,MEZEY GYORGY (HUN),N,9,LASZLO DAJKA,,I62'
308,475,CAN,WAITERS TONY (ENG),N,11,MIKE SWEENEY,,I41' Y52' R85'
308,475,HUN,MEZEY GYORGY (HUN),N,12,JOZSEF CSUHAY,,
308,475,CAN,WAITERS TONY (ENG),N,13,GEORGE PAKOS,,
308,475,HUN,MEZEY GYORGY (HUN),N,13,LASZLO DISZTL,,
308,475,CAN,WAITERS TONY (ENG),N,14,DALE MITCHELL,,
308,475,HUN,MEZEY GYORGY (HUN),N,14,ZOLTAN PETER,,
308,475,CAN,WAITERS TONY (ENG),N,16,GREGORY ION,,
308,475,HUN,MEZEY GYORGY (HUN),N,15,PETER HANNICH,,
308,475,CAN,WAITERS TONY (ENG),N,18,JAMES LOWERY,,
308,475,HUN,MEZEY GYORGY (HUN),N,16,JOZSEF NAGY,,
308,475,CAN,WAITERS TONY (ENG),N,19,PASQUALE DE LUCA,,
308,475,HUN,MEZEY GYORGY (HUN),N,20,KALMAN KOVACS,,
308,475,CAN,WAITERS TONY (ENG),N,20,COLIN MILLER,,
308,475,HUN,MEZEY GYORGY (HUN),N,21,GYULA HAJSZAN,,
308,475,CAN,WAITERS TONY (ENG),N,21,SVEN HABERMANN,,
308,475,HUN,MEZEY GYORGY (HUN),N,22,JOZSEF ANDRUSCH,,
308,475,CAN,WAITERS TONY (ENG),N,22,PAUL DOLAN,,
308,377,BRA,SANTANA TELE (BRA),S,1,CARLOS,GK,
308,377,ALG,SAADANE RABAH (ALG),S,1,NASSER DRID,GK,
308,377,BRA,SANTANA TELE (BRA),S,2,EDSON,,O10'
308,377,ALG,SAADANE RABAH (ALG),S,2,MAHMOUD GUENDOUZ,C,
308,377,BRA,SANTANA TELE (BRA),S,4,EDINHO,C,
308,377,ALG,SAADANE RABAH (ALG),S,5,ABDELLAH MEDJADI,,
308,377,BRA,SANTANA TELE (BRA),S,6,JUNIOR,,
308,377,ALG,SAADANE RABAH (ALG),S,6,MOHAMED KACI SAID,,
308,377,BRA,SANTANA TELE (BRA),S,8,CASAGRANDE,,O59'
308,377,ALG,SAADANE RABAH (ALG),S,7,SALAH ASSAD,,O68'
308,377,BRA,SANTANA TELE (BRA),S,9,CARECA,,G66'
308,377,ALG,SAADANE RABAH (ALG),S,9,DJAMEL MENAD,,
308,377,BRA,SANTANA TELE (BRA),S,14,JULIO CESAR,,
308,377,ALG,SAADANE RABAH (ALG),S,10,LAKHDAR BELLOUMI,,O80'
308,377,BRA,SANTANA TELE (BRA),S,15,ALEMAO,,
308,377,ALG,SAADANE RABAH (ALG),S,11,RABAH MADJER,,
308,377,BRA,SANTANA TELE (BRA),S,17,BRANCO,,
308,377,ALG,SAADANE RABAH (ALG),S,16,FAOUZI MANSOURI,,
308,377,BRA,SANTANA TELE (BRA),S,18,SOCRATES,,
308,377,ALG,SAADANE RABAH (ALG),S,18,ALIM BEN MABROUK,,
308,377,BRA,SANTANA TELE (BRA),S,19,ELZO,,
308,377,ALG,SAADANE RABAH (ALG),S,20,FADIL MEGHARIA,,
308,377,BRA,SANTANA TELE (BRA),N,3,OSCAR,,
308,377,ALG,SAADANE RABAH (ALG),N,3,FATHI CHEBEL,,
308,377,BRA,SANTANA TELE (BRA),N,5,FALCAO,,I10'
308,377,ALG,SAADANE RABAH (ALG),N,4,NORDINE KOURICHI,,
308,377,BRA,SANTANA TELE (BRA),N,7,MULLER,,I59'
308,377,ALG,SAADANE RABAH (ALG),N,8,KARIM MAROC,,
308,377,BRA,SANTANA TELE (BRA),N,10,ZICO,,
308,377,ALG,SAADANE RABAH (ALG),N,12,TEDJ BENSAOULA,,I68'
308,377,BRA,SANTANA TELE (BRA),N,11,EDIVALDO,,
308,377,ALG,SAADANE RABAH (ALG),N,13,RACHID HARKOUK,,
308,377,BRA,SANTANA TELE (BRA),N,12,PAULO VITOR,,
308,377,ALG,SAADANE RABAH (ALG),N,14,DJAMEL ZIDANE,,I80'
308,377,BRA,SANTANA TELE (BRA),N,13,JOSIMAR,,
308,377,ALG,SAADANE RABAH (ALG),N,15,ABDELHAMID SADMI,,
308,377,BRA,SANTANA TELE (BRA),N,16,MAURO GALVAO,,
308,377,ALG,SAADANE RABAH (ALG),N,17,FAWZI BENKHALIDI,,
308,377,BRA,SANTANA TELE (BRA),N,20,SILAS,,
308,377,ALG,SAADANE RABAH (ALG),N,19,MOHAMED CHAIB,,
308,377,BRA,SANTANA TELE (BRA),N,21,VALDO,,
308,377,ALG,SAADANE RABAH (ALG),N,21,LARBI EL HADI,,
308,377,BRA,SANTANA TELE (BRA),N,22,LEAO,,
308,377,ALG,SAADANE RABAH (ALG),N,22,MOURAD AMARA,,
308,533,ENG,ROBSON BOBBY (ENG),S,1,PETER SHILTON,GK,
308,533,MAR,FARIA JOSE (BRA),S,1,BADOU ZAKI,GKC,
308,533,ENG,ROBSON BOBBY (ENG),S,2,GARY STEVENS,,
308,533,MAR,FARIA JOSE (BRA),S,2,LABID KHALIFA,,Y50'
308,533,ENG,ROBSON BOBBY (ENG),S,3,KENNY SANSOM,,
308,533,MAR,FARIA JOSE (BRA),S,3,ABDELMAJID LAMRISS,,O73'
308,533,ENG,ROBSON BOBBY (ENG),S,4,GLENN HODDLE,,
308,533,MAR,FARIA JOSE (BRA),S,4,MUSTAFA EL BIYAZ,,
308,533,ENG,ROBSON BOBBY (ENG),S,6,TERRY BUTCHER,,
308,533,MAR,FARIA JOSE (BRA),S,5,NOUREDDINE BOUYAHYAOUI,,
308,533,ENG,ROBSON BOBBY (ENG),S,7,BRYAN ROBSON,C,O41'
308,533,MAR,FARIA JOSE (BRA),S,6,ABDELMAJID DOLMY,,
308,533,ENG,ROBSON BOBBY (ENG),S,8,RAY WILKINS,,Y40' R42'
308,533,MAR,FARIA JOSE (BRA),S,8,AZIZ BOUDERBALA,,
308,533,ENG,ROBSON BOBBY (ENG),S,9,MARK HATELEY,,Y68' O76'
308,533,MAR,FARIA JOSE (BRA),S,9,ABDELKARIM KRIMAU,,
308,533,ENG,ROBSON BOBBY (ENG),S,10,GARY LINEKER,,
308,533,MAR,FARIA JOSE (BRA),S,10,MOHAMED TIMOUMI,,
308,533,ENG,ROBSON BOBBY (ENG),S,11,CHRIS WADDLE,,
308,533,MAR,FARIA JOSE (BRA),S,11,MUSTAFA MERRY,,O87'
308,533,ENG,ROBSON BOBBY (ENG),S,14,TERRY FENWICK,,
308,533,MAR,FARIA JOSE (BRA),S,17,ABDELRAZZAK KHAIRI,,Y76'
308,533,ENG,ROBSON BOBBY (ENG),N,5,ALVIN MARTIN,,
308,533,MAR,FARIA JOSE (BRA),N,7,MUSTAPHA EL HADAOUI,,
308,533,ENG,ROBSON BOBBY (ENG),N,12,VIV ANDERSON,,
308,533,MAR,FARIA JOSE (BRA),N,12,SALAHEDDINE HMIED,,
308,533,ENG,ROBSON BOBBY (ENG),N,13,CHRIS WOODS,,
308,533,MAR,FARIA JOSE (BRA),N,13,ABDELFETTAH RHIATI,,
308,533,ENG,ROBSON BOBBY (ENG),N,15,GARY A. STEVENS,,I76'
308,533,MAR,FARIA JOSE (BRA),N,14,LAHCEN OUDANI,,I73'
308,533,ENG,ROBSON BOBBY (ENG),N,16,PETER REID,,
308,533,MAR,FARIA JOSE (BRA),N,15,MOHAMMED EL HADDAOUI,,
308,533,ENG,ROBSON BOBBY (ENG),N,17,TREVOR STEVEN,,
308,533,MAR,FARIA JOSE (BRA),N,16,AZEDDINE AMANALLAH,,
308,533,ENG,ROBSON BOBBY (ENG),N,18,STEVE HODGE,,I41'
308,533,MAR,FARIA JOSE (BRA),N,18,MOHAMED SAHIL,,
308,533,ENG,ROBSON BOBBY (ENG),N,19,JOHN BARNES,,
308,533,MAR,FARIA JOSE (BRA),N,19,FADEL JILAL,,
308,533,ENG,ROBSON BOBBY (ENG),N,20,PETER BEARDSLEY,,
308,533,MAR,FARIA JOSE (BRA),N,20,ABDELLAH BIDAR,,
308,533,ENG,ROBSON BOBBY (ENG),N,21,KERRY DIXON,,
308,533,MAR,FARIA JOSE (BRA),N,21,ABDEL AZIZ SOULAYMANI,,I87'
308,533,ENG,ROBSON BOBBY (ENG),N,22,GARY BAILEY,,
308,533,MAR,FARIA JOSE (BRA),N,22,ABDELFETTAH HOUDANI,,
308,551,NIR,BINGHAM BILLY (NIR),S,1,PAT JENNINGS,GK,
308,551,ESP,MUNOZ MIGUEL (ESP),S,1,ANDONI ZUBIZARRETA,GK,
308,551,NIR,BINGHAM BILLY (NIR),S,2,JIMMY NICHOLL,,
308,551,ESP,MUNOZ MIGUEL (ESP),S,2,TOMAS,,
308,551,NIR,BINGHAM BILLY (NIR),S,3,MAL DONAGHY,,
308,551,ESP,MUNOZ MIGUEL (ESP),S,3,JOSE ANTONIO CAMACHO,C,
308,551,NIR,BINGHAM BILLY (NIR),S,4,JOHN O NEILL,,
308,551,ESP,MUNOZ MIGUEL (ESP),S,5,VICTOR,,Y50'
308,551,NIR,BINGHAM BILLY (NIR),S,5,ALAN MCDONALD,,
308,551,ESP,MUNOZ MIGUEL (ESP),S,6,RAFAEL GORDILLO,,O54'
308,551,NIR,BINGHAM BILLY (NIR),S,6,DAVID MCCREERY,,
308,551,ESP,MUNOZ MIGUEL (ESP),S,8,GOIKO,,
308,551,NIR,BINGHAM BILLY (NIR),S,7,STEVEN PENNEY,,O54'
308,551,ESP,MUNOZ MIGUEL (ESP),S,9,EMILIO BUTRAGUENO,,G2'
308,551,NIR,BINGHAM BILLY (NIR),S,8,SAM MCILROY,C,
308,551,ESP,MUNOZ MIGUEL (ESP),S,14,RICARDO GALLEGO,,
308,551,NIR,BINGHAM BILLY (NIR),S,10,NORMAN WHITESIDE,,
308,551,ESP,MUNOZ MIGUEL (ESP),S,17,FRANCISCO,,
308,551,NIR,BINGHAM BILLY (NIR),S,15,NIGEL WORTHINGTON,,O70'
308,551,ESP,MUNOZ MIGUEL (ESP),S,19,JULIO SALINAS,,G18' O78'
308,551,NIR,BINGHAM BILLY (NIR),S,17,COLIN CLARKE,,G47'
308,551,ESP,MUNOZ MIGUEL (ESP),S,21,MICHEL,,
308,551,NIR,BINGHAM BILLY (NIR),N,9,JAMES QUINN,,
308,551,ESP,MUNOZ MIGUEL (ESP),N,4,ANTONIO MACEDA,,
308,551,NIR,BINGHAM BILLY (NIR),N,11,IAN STEWART,,I54'
308,551,ESP,MUNOZ MIGUEL (ESP),N,7,JUAN ANTONIO SENOR,,I78'
308,551,NIR,BINGHAM BILLY (NIR),N,12,JIM PLATT,,
308,551,ESP,MUNOZ MIGUEL (ESP),N,10,FRANCISCO CARRASCO,,
308,551,NIR,BINGHAM BILLY (NIR),N,13,PHILIP HUGHES,,
308,551,ESP,MUNOZ MIGUEL (ESP),N,11,JULIO ALBERTO,,
308,551,NIR,BINGHAM BILLY (NIR),N,14,GERRY ARMSTRONG,,
308,551,ESP,MUNOZ MIGUEL (ESP),N,12,QUIQUE SETIEN,,
308,551,NIR,BINGHAM BILLY (NIR),N,16,PAUL RAMSEY,,
308,551,ESP,MUNOZ MIGUEL (ESP),N,13,FRANCISCO URRUTICOECHEA,,
308,551,NIR,BINGHAM BILLY (NIR),N,18,JOHN MCCLELLAND,,
308,551,ESP,MUNOZ MIGUEL (ESP),N,15,CHENDO,,
308,551,NIR,BINGHAM BILLY (NIR),N,19,BILLY HAMILTON,,I70' Y85'
308,551,ESP,MUNOZ MIGUEL (ESP),N,16,HIPOLITO RINCON,,
308,551,NIR,BINGHAM BILLY (NIR),N,20,BERNARD MCNALLY,,
308,551,ESP,MUNOZ MIGUEL (ESP),N,18,RAMON MARIA CALDERE,,I54'
308,551,NIR,BINGHAM BILLY (NIR),N,21,DAVID CAMPBELL,,
308,551,ESP,MUNOZ MIGUEL (ESP),N,20,ELOY,,
308,551,NIR,BINGHAM BILLY (NIR),N,22,MARK CAUGHEY,,
308,551,ESP,MUNOZ MIGUEL (ESP),N,22,JUAN CARLOS ABLANEDO,,
308,680,MEX,MILUTINOVIC BORA (YUG),S,1,PABLO LARIOS,GK,
308,680,PAR,RE CAYETANO (PAR),S,1,ROBERTO FERNANDEZ,GK,
308,680,MEX,MILUTINOVIC BORA (YUG),S,2,MARIO TREJO,,Y80'
308,680,PAR,RE CAYETANO (PAR),S,2,JUAN TORALES,,O80'
308,680,MEX,MILUTINOVIC BORA (YUG),S,3,FERNANDO QUIRARTE,,
308,680,PAR,RE CAYETANO (PAR),S,3,CESAR ZABALA,,
308,680,MEX,MILUTINOVIC BORA (YUG),S,9,HUGO S�NCHEZ,,Y75'
308,680,PAR,RE CAYETANO (PAR),S,4,VLADIMIRO SCHETTINA,,Y30'
308,680,MEX,MILUTINOVIC BORA (YUG),S,10,TOMAS BOY,C,O58'
308,680,PAR,RE CAYETANO (PAR),S,5,ROGELIO DELGADO,C,
308,680,MEX,MILUTINOVIC BORA (YUG),S,13,JAVIER AGUIRRE,,
308,680,PAR,RE CAYETANO (PAR),S,6,JORGE NUNEZ,,
308,680,MEX,MILUTINOVIC BORA (YUG),S,14,FELIX CRUZ,,
308,680,PAR,RE CAYETANO (PAR),S,7,BUENAVENTURA FERREIRA,,
308,680,MEX,MILUTINOVIC BORA (YUG),S,15,LUIS FLORES,,G3' O77'
308,680,PAR,RE CAYETANO (PAR),S,8,JULIO CESAR ROMERO,,G85'
308,680,MEX,MILUTINOVIC BORA (YUG),S,16,CARLOS MUNOZ,,
308,680,PAR,RE CAYETANO (PAR),S,9,ROBERTO CABANAS,,
308,680,MEX,MILUTINOVIC BORA (YUG),S,17,RAUL SERVIN,,
308,680,PAR,RE CAYETANO (PAR),S,10,ADOLFINO CANETE,,
308,680,MEX,MILUTINOVIC BORA (YUG),S,22,MANUEL NEGRETE,,Y26'
308,680,PAR,RE CAYETANO (PAR),S,11,ALFREDO MENDOZA,,Y5' O62'
308,680,MEX,MILUTINOVIC BORA (YUG),N,4,ARMANDO MANZO,,
308,680,PAR,RE CAYETANO (PAR),N,12,JORGE BATTAGLIA,,
308,680,MEX,MILUTINOVIC BORA (YUG),N,5,FRANCISCO CRUZ,,I77'
308,680,PAR,RE CAYETANO (PAR),N,13,VIRGINIO CACERES,,
308,680,MEX,MILUTINOVIC BORA (YUG),N,6,CARLOS DE LOS COBOS,,
308,680,PAR,RE CAYETANO (PAR),N,14,LUIS CABALLERO,,
308,680,MEX,MILUTINOVIC BORA (YUG),N,7,MIGUEL ESPANA,,I58'
308,680,PAR,RE CAYETANO (PAR),N,15,EUFEMIO CABRAL,,
308,680,MEX,MILUTINOVIC BORA (YUG),N,8,ALEJANDRO DOMINGUEZ,,
308,680,PAR,RE CAYETANO (PAR),N,16,JORGE GUASCH,,I62'
308,680,MEX,MILUTINOVIC BORA (YUG),N,11,CARLOS HERMOSILLO,,
308,680,PAR,RE CAYETANO (PAR),N,17,FRANCISCO ALCARAZ,,
308,680,MEX,MILUTINOVIC BORA (YUG),N,12,IGNACIO RODRIGUEZ,,
308,680,PAR,RE CAYETANO (PAR),N,18,EVARISTO ISASI,,
308,680,MEX,MILUTINOVIC BORA (YUG),N,18,RAFAEL AMADOR,,
308,680,PAR,RE CAYETANO (PAR),N,19,ROLANDO CHILAVERT,,
308,680,MEX,MILUTINOVIC BORA (YUG),N,19,JAVIER HERNANDEZ,,
308,680,PAR,RE CAYETANO (PAR),N,20,RAMON HICKS,,I80'
308,680,MEX,MILUTINOVIC BORA (YUG),N,20,OLAF HEREDIA,,
308,680,PAR,RE CAYETANO (PAR),N,21,FAUSTINO ALONSO,,
308,680,MEX,MILUTINOVIC BORA (YUG),N,21,CRISTOBAL ORTEGA,,
308,680,PAR,RE CAYETANO (PAR),N,22,JULIAN CORONEL,,
308,701,POL,PIECHNICZEK ANTONI (POL),S,1,JOZEF MLYNARCZYK,GK,
308,701,POR,JOSE TORRES (POR),S,22,DAMAS,GK,
308,701,POL,PIECHNICZEK ANTONI (POL),S,4,MAREK OSTROWSKI,,
308,701,POR,JOSE TORRES (POR),S,3,ANTONIO SOUSA,,
308,701,POL,PIECHNICZEK ANTONI (POL),S,5,ROMAN WOJCICKI,,Y46'
308,701,POR,JOSE TORRES (POR),S,5,ALVARO,,
308,701,POL,PIECHNICZEK ANTONI (POL),S,6,WALDEMAR MATYSIK,,
308,701,POR,JOSE TORRES (POR),S,6,CARLOS MANUEL,,
308,701,POL,PIECHNICZEK ANTONI (POL),S,8,JAN URBAN,,
308,701,POR,JOSE TORRES (POR),S,7,PACHECO,,
308,701,POL,PIECHNICZEK ANTONI (POL),S,10,STEFAN MAJEWSKI,,
308,701,POR,JOSE TORRES (POR),S,8,FREDERICO,,
308,701,POL,PIECHNICZEK ANTONI (POL),S,11,WLODIMIERZ SMOLAREK,,G68' O74'
